,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
441,"RT @R2SurviveCancer: While Delhi NCR is again chocking with #AirPollution, smog..When we now know Air Pollution is one of the cause of #Lun…",RT RSurviveCancer While Delhi NCR is again chocking with AirPollution smogWhen we now know Air Pollution is one of the cause of Lun…,"['rt', 'rsurvivecancer', 'while', 'delhi', 'ncr', 'is', 'again', 'chocking', 'with', 'airpollution', 'smogwhen', 'we', 'now', 'know', 'air', 'pollution', 'is', 'one', 'of', 'the', 'cause', 'of', 'lun', '']","['rt', 'rsurvivecancer', 'delhi', 'ncr', 'chocking', 'airpollution', 'smogwhen', 'know', 'air', 'pollution', 'one', 'cause', 'lun', '']","['rt', 'rsurvivecanc', 'delhi', 'ncr', 'chock', 'airpollut', 'smogwhen', 'know', 'air', 'pollut', 'one', 'caus', 'lun', '']","['rt', 'rsurvivecancer', 'delhi', 'ncr', 'chocking', 'airpollution', 'smogwhen', 'know', 'air', 'pollution', 'one', 'cause', 'lun', '']"
442,RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,RT ANI Punjab  Thick layer of smog envelops parts of Bathinda amid AirPollution httpstcogjRtqsnGX,"['rt', 'ani', 'punjab', 'thick', 'layer', 'of', 'smog', 'envelops', 'parts', 'of', 'bathinda', 'amid', 'airpollution', 'httpstcogjrtqsngx']","['rt', 'ani', 'punjab', 'thick', 'layer', 'smog', 'envelops', 'parts', 'bathinda', 'amid', 'airpollution', 'httpstcogjrtqsngx']","['rt', 'ani', 'punjab', 'thick', 'layer', 'smog', 'envelop', 'part', 'bathinda', 'amid', 'airpollut', 'httpstcogjrtqsngx']","['rt', 'ani', 'punjab', 'thick', 'layer', 'smog', 'envelops', 'part', 'bathinda', 'amid', 'airpollution', 'httpstcogjrtqsngx']"
443,"RT @AirQoProject: What critical role can young people play in devising #climate and public health solutions? Let's discuss &amp; 
don’t miss th…","RT AirQoProject What critical role can young people play in devising climate and public health solutions Lets discuss amp 
don’t miss th…","['rt', 'airqoproject', 'what', 'critical', 'role', 'can', 'young', 'people', 'play', 'in', 'devising', 'climate', 'and', 'public', 'health', 'solutions', 'lets', 'discuss', 'amp', 'don', 't', 'miss', 'th', '']","['rt', 'airqoproject', 'critical', 'role', 'young', 'people', 'play', 'devising', 'climate', 'public', 'health', 'solutions', 'lets', 'discuss', 'amp', 'miss', 'th', '']","['rt', 'airqoproject', 'critic', 'role', 'young', 'peopl', 'play', 'devis', 'climat', 'public', 'health', 'solut', 'let', 'discuss', 'amp', 'miss', 'th', '']","['rt', 'airqoproject', 'critical', 'role', 'young', 'people', 'play', 'devising', 'climate', 'public', 'health', 'solution', 'let', 'discus', 'amp', 'miss', 'th', '']"
444,"RT @AirQoProject: At #COP27 we’ll be focusing on how we’re championing inclusive and evidence-driven action in 3 African cities -Cape Town,…",RT AirQoProject At COP we’ll be focusing on how we’re championing inclusive and evidencedriven action in  African cities Cape Town…,"['rt', 'airqoproject', 'at', 'cop', 'we', 'll', 'be', 'focusing', 'on', 'how', 'we', 're', 'championing', 'inclusive', 'and', 'evidencedriven', 'action', 'in', 'african', 'cities', 'cape', 'town', '']","['rt', 'airqoproject', 'cop', 'focusing', 'championing', 'inclusive', 'evidencedriven', 'action', 'african', 'cities', 'cape', 'town', '']","['rt', 'airqoproject', 'cop', 'focus', 'champion', 'inclus', 'evidencedriven', 'action', 'african', 'citi', 'cape', 'town', '']","['rt', 'airqoproject', 'cop', 'focusing', 'championing', 'inclusive', 'evidencedriven', 'action', 'african', 'city', 'cape', 'town', '']"
445,"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…","RT WHO The ClimateCrisis is a health crisis 

➡ AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

amp other extreme weathe…","['rt', 'who', 'the', 'climatecrisis', 'is', 'a', 'health', 'crisis', 'airpollution', 'heatwaves', 'wildfires', 'floods', 'droughts', 'amp', 'other', 'extreme', 'weathe', '']","['rt', 'climatecrisis', 'health', 'crisis', 'airpollution', 'heatwaves', 'wildfires', 'floods', 'droughts', 'amp', 'extreme', 'weathe', '']","['rt', 'climatecrisi', 'health', 'crisi', 'airpollut', 'heatwav', 'wildfir', 'flood', 'drought', 'amp', 'extrem', 'weath', '']","['rt', 'climatecrisis', 'health', 'crisis', 'airpollution', 'heatwaves', 'wildfire', 'flood', 'drought', 'amp', 'extreme', 'weathe', '']"
446,"@GCHUOxford @audreydenazelle @imperialcollege @sustainable_urb @DannyYee @cycloxoxford @OxLivSts @CoHSATOxon @Urban_Turbo This is disgraceful. You're putting lives in danger by saying LTNs reduce #airpollution in ""boundary areas"".

LCC will now use this to falsely claim LTNs reduce pollution on main roads so it's ok to relocate traffic to already illegally polluted community roads &amp; Red Routes. 🤮 https://t.co/USVkeAiGUy","GCHUOxford audreydenazelle imperialcollege sustainableurb DannyYee cycloxoxford OxLivSts CoHSATOxon UrbanTurbo This is disgraceful Youre putting lives in danger by saying LTNs reduce airpollution in boundary areas

LCC will now use this to falsely claim LTNs reduce pollution on main roads so its ok to relocate traffic to already illegally polluted community roads amp Red Routes 🤮 httpstcoUSVkeAiGUy","['gchuoxford', 'audreydenazelle', 'imperialcollege', 'sustainableurb', 'dannyyee', 'cycloxoxford', 'oxlivsts', 'cohsatoxon', 'urbanturbo', 'this', 'is', 'disgraceful', 'youre', 'putting', 'lives', 'in', 'danger', 'by', 'saying', 'ltns', 'reduce', 'airpollution', 'in', 'boundary', 'areas', 'lcc', 'will', 'now', 'use', 'this', 'to', 'falsely', 'claim', 'ltns', 'reduce', 'pollution', 'on', 'main', 'roads', 'so', 'its', 'ok', 'to', 'relocate', 'traffic', 'to', 'already', 'illegally', 'polluted', 'community', 'roads', 'amp', 'red', 'routes', 'httpstcousvkeaiguy']","['gchuoxford', 'audreydenazelle', 'imperialcollege', 'sustainableurb', 'dannyyee', 'cycloxoxford', 'oxlivsts', 'cohsatoxon', 'urbanturbo', 'disgraceful', 'youre', 'putting', 'lives', 'danger', 'saying', 'ltns', 'reduce', 'airpollution', 'boundary', 'areas', 'lcc', 'use', 'falsely', 'claim', 'ltns', 'reduce', 'pollution', 'main', 'roads', 'ok', 'relocate', 'traffic', 'already', 'illegally', 'polluted', 'community', 'roads', 'amp', 'red', 'routes', 'httpstcousvkeaiguy']","['gchuoxford', 'audreydenazel', 'imperialcolleg', 'sustainableurb', 'dannyye', 'cycloxoxford', 'oxlivst', 'cohsatoxon', 'urbanturbo', 'disgrac', 'your', 'put', 'live', 'danger', 'say', 'ltn', 'reduc', 'airpollut', 'boundari', 'area', 'lcc', 'use', 'fals', 'claim', 'ltn', 'reduc', 'pollut', 'main', 'road', 'ok', 'reloc', 'traffic', 'alreadi', 'illeg', 'pollut', 'commun', 'road', 'amp', 'red', 'rout', 'httpstcousvkeaiguy']","['gchuoxford', 'audreydenazelle', 'imperialcollege', 'sustainableurb', 'dannyyee', 'cycloxoxford', 'oxlivsts', 'cohsatoxon', 'urbanturbo', 'disgraceful', 'youre', 'putting', 'life', 'danger', 'saying', 'ltns', 'reduce', 'airpollution', 'boundary', 'area', 'lcc', 'use', 'falsely', 'claim', 'ltns', 'reduce', 'pollution', 'main', 'road', 'ok', 'relocate', 'traffic', 'already', 'illegally', 'polluted', 'community', 'road', 'amp', 'red', 'route', 'httpstcousvkeaiguy']"
447,RT @ThePradeepRawat: @Rohtakii @ndtv @GargiRawat @ParentsGurgaon @ParentsStudent1 @NcrParents @NoidaParentsGN @myogiadityanath @ArvindKejri…,RT ThePradeepRawat Rohtakii ndtv GargiRawat ParentsGurgaon ParentsStudent NcrParents NoidaParentsGN myogiadityanath ArvindKejri…,"['rt', 'thepradeeprawat', 'rohtakii', 'ndtv', 'gargirawat', 'parentsgurgaon', 'parentsstudent', 'ncrparents', 'noidaparentsgn', 'myogiadityanath', 'arvindkejri', '']","['rt', 'thepradeeprawat', 'rohtakii', 'ndtv', 'gargirawat', 'parentsgurgaon', 'parentsstudent', 'ncrparents', 'noidaparentsgn', 'myogiadityanath', 'arvindkejri', '']","['rt', 'thepradeeprawat', 'rohtakii', 'ndtv', 'gargirawat', 'parentsgurgaon', 'parentsstud', 'ncrparent', 'noidaparentsgn', 'myogiadityanath', 'arvindkejri', '']","['rt', 'thepradeeprawat', 'rohtakii', 'ndtv', 'gargirawat', 'parentsgurgaon', 'parentsstudent', 'ncrparents', 'noidaparentsgn', 'myogiadityanath', 'arvindkejri', '']"
448,"That's great, the level is below 5 ugr/m3. Temperature is 15.50 C. Wind direction is S. Dust level #PM10 is: 2.85ugr/m3. Dust level #PM2.5 is: 1.02ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",Thats great the level is below  ugrm Temperature is  C Wind direction is S Dust level PM is ugrm Dust level PM is ugrm Fijnstof Airpollution Waalre CitizenScience luftdaten,"['thats', 'great', 'the', 'level', 'is', 'below', 'ugrm', 'temperature', 'is', 'c', 'wind', 'direction', 'is', 's', 'dust', 'level', 'pm', 'is', 'ugrm', 'dust', 'level', 'pm', 'is', 'ugrm', 'fijnstof', 'airpollution', 'waalre', 'citizenscience', 'luftdaten']","['thats', 'great', 'level', 'ugrm', 'temperature', 'c', 'wind', 'direction', 'dust', 'level', 'pm', 'ugrm', 'dust', 'level', 'pm', 'ugrm', 'fijnstof', 'airpollution', 'waalre', 'citizenscience', 'luftdaten']","['that', 'great', 'level', 'ugrm', 'temperatur', 'c', 'wind', 'direct', 'dust', 'level', 'pm', 'ugrm', 'dust', 'level', 'pm', 'ugrm', 'fijnstof', 'airpollut', 'waalr', 'citizensci', 'luftdaten']","['thats', 'great', 'level', 'ugrm', 'temperature', 'c', 'wind', 'direction', 'dust', 'level', 'pm', 'ugrm', 'dust', 'level', 'pm', 'ugrm', 'fijnstof', 'airpollution', 'waalre', 'citizenscience', 'luftdaten']"
449,"Yup, that's Metro Manila's air right there guys...  @mmdagovph @denrofficial what's your next move?

#Smog #AirPollution #Polluted #MetroManila #Manila #Philippines #CityPollution https://t.co/J6X8iySknh","Yup thats Metro Manilas air right there guys  mmdagovph denrofficial whats your next move

Smog AirPollution Polluted MetroManila Manila Philippines CityPollution httpstcoJXiySknh","['yup', 'thats', 'metro', 'manilas', 'air', 'right', 'there', 'guys', 'mmdagovph', 'denrofficial', 'whats', 'your', 'next', 'move', 'smog', 'airpollution', 'polluted', 'metromanila', 'manila', 'philippines', 'citypollution', 'httpstcojxiysknh']","['yup', 'thats', 'metro', 'manilas', 'air', 'right', 'guys', 'mmdagovph', 'denrofficial', 'whats', 'next', 'move', 'smog', 'airpollution', 'polluted', 'metromanila', 'manila', 'philippines', 'citypollution', 'httpstcojxiysknh']","['yup', 'that', 'metro', 'manila', 'air', 'right', 'guy', 'mmdagovph', 'denroffici', 'what', 'next', 'move', 'smog', 'airpollut', 'pollut', 'metromanila', 'manila', 'philippin', 'citypollut', 'httpstcojxiysknh']","['yup', 'thats', 'metro', 'manila', 'air', 'right', 'guy', 'mmdagovph', 'denrofficial', 'whats', 'next', 'move', 'smog', 'airpollution', 'polluted', 'metromanila', 'manila', 'philippine', 'citypollution', 'httpstcojxiysknh']"
450,"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…","RT WHO The ClimateCrisis is a health crisis 

➡ AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

amp other extreme weathe…","['rt', 'who', 'the', 'climatecrisis', 'is', 'a', 'health', 'crisis', 'airpollution', 'heatwaves', 'wildfires', 'floods', 'droughts', 'amp', 'other', 'extreme', 'weathe', '']","['rt', 'climatecrisis', 'health', 'crisis', 'airpollution', 'heatwaves', 'wildfires', 'floods', 'droughts', 'amp', 'extreme', 'weathe', '']","['rt', 'climatecrisi', 'health', 'crisi', 'airpollut', 'heatwav', 'wildfir', 'flood', 'drought', 'amp', 'extrem', 'weath', '']","['rt', 'climatecrisis', 'health', 'crisis', 'airpollution', 'heatwaves', 'wildfire', 'flood', 'drought', 'amp', 'extreme', 'weathe', '']"
451,"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…","RT WHO The ClimateCrisis is a health crisis 

➡ AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

amp other extreme weathe…","['rt', 'who', 'the', 'climatecrisis', 'is', 'a', 'health', 'crisis', 'airpollution', 'heatwaves', 'wildfires', 'floods', 'droughts', 'amp', 'other', 'extreme', 'weathe', '']","['rt', 'climatecrisis', 'health', 'crisis', 'airpollution', 'heatwaves', 'wildfires', 'floods', 'droughts', 'amp', 'extreme', 'weathe', '']","['rt', 'climatecrisi', 'health', 'crisi', 'airpollut', 'heatwav', 'wildfir', 'flood', 'drought', 'amp', 'extrem', 'weath', '']","['rt', 'climatecrisis', 'health', 'crisis', 'airpollution', 'heatwaves', 'wildfire', 'flood', 'drought', 'amp', 'extreme', 'weathe', '']"
452,"RT @PeterDeWeter: Hello @EUEnvironment, @EU_Commission @Greenpeace, @ClientEarthEUR, when are you going to protect people's health in the E…",RT PeterDeWeter Hello EUEnvironment EUCommission Greenpeace ClientEarthEUR when are you going to protect peoples health in the E…,"['rt', 'peterdeweter', 'hello', 'euenvironment', 'eucommission', 'greenpeace', 'clienteartheur', 'when', 'are', 'you', 'going', 'to', 'protect', 'peoples', 'health', 'in', 'the', 'e', '']","['rt', 'peterdeweter', 'hello', 'euenvironment', 'eucommission', 'greenpeace', 'clienteartheur', 'going', 'protect', 'peoples', 'health', 'e', '']","['rt', 'peterdewet', 'hello', 'euenviron', 'eucommiss', 'greenpeac', 'clienteartheur', 'go', 'protect', 'peopl', 'health', 'e', '']","['rt', 'peterdeweter', 'hello', 'euenvironment', 'eucommission', 'greenpeace', 'clienteartheur', 'going', 'protect', 'people', 'health', 'e', '']"
453,"RT @The_IGC: Ashfaqul Chowdhury's latest blog considers #ClimatePriorities: Health and environmental impacts of brick kilns in Bangladesh,…",RT TheIGC Ashfaqul Chowdhurys latest blog considers ClimatePriorities Health and environmental impacts of brick kilns in Bangladesh…,"['rt', 'theigc', 'ashfaqul', 'chowdhurys', 'latest', 'blog', 'considers', 'climatepriorities', 'health', 'and', 'environmental', 'impacts', 'of', 'brick', 'kilns', 'in', 'bangladesh', '']","['rt', 'theigc', 'ashfaqul', 'chowdhurys', 'latest', 'blog', 'considers', 'climatepriorities', 'health', 'environmental', 'impacts', 'brick', 'kilns', 'bangladesh', '']","['rt', 'theigc', 'ashfaqul', 'chowdhuri', 'latest', 'blog', 'consid', 'climateprior', 'health', 'environment', 'impact', 'brick', 'kiln', 'bangladesh', '']","['rt', 'theigc', 'ashfaqul', 'chowdhurys', 'latest', 'blog', 'considers', 'climatepriorities', 'health', 'environmental', 'impact', 'brick', 'kiln', 'bangladesh', '']"
454,RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,RT ANI Punjab  Thick layer of smog envelops parts of Bathinda amid AirPollution httpstcogjRtqsnGX,"['rt', 'ani', 'punjab', 'thick', 'layer', 'of', 'smog', 'envelops', 'parts', 'of', 'bathinda', 'amid', 'airpollution', 'httpstcogjrtqsngx']","['rt', 'ani', 'punjab', 'thick', 'layer', 'smog', 'envelops', 'parts', 'bathinda', 'amid', 'airpollution', 'httpstcogjrtqsngx']","['rt', 'ani', 'punjab', 'thick', 'layer', 'smog', 'envelop', 'part', 'bathinda', 'amid', 'airpollut', 'httpstcogjrtqsngx']","['rt', 'ani', 'punjab', 'thick', 'layer', 'smog', 'envelops', 'part', 'bathinda', 'amid', 'airpollution', 'httpstcogjrtqsngx']"
455,"RT @The_InnovationJ: Check out our latest issue in @The_InnovationJ!
Volume 3, Issue 6 is now online!
https://t.co/r9ysuC4dH5
#sustainabled…","RT TheInnovationJ Check out our latest issue in TheInnovationJ
Volume  Issue  is now online
httpstcorysuCdH
sustainabled…","['rt', 'theinnovationj', 'check', 'out', 'our', 'latest', 'issue', 'in', 'theinnovationj', 'volume', 'issue', 'is', 'now', 'online', 'httpstcorysucdh', 'sustainabled', '']","['rt', 'theinnovationj', 'check', 'latest', 'issue', 'theinnovationj', 'volume', 'issue', 'online', 'httpstcorysucdh', 'sustainabled', '']","['rt', 'theinnovationj', 'check', 'latest', 'issu', 'theinnovationj', 'volum', 'issu', 'onlin', 'httpstcorysucdh', 'sustain', '']","['rt', 'theinnovationj', 'check', 'latest', 'issue', 'theinnovationj', 'volume', 'issue', 'online', 'httpstcorysucdh', 'sustainabled', '']"
456,"#AirPurifier: AQI मॉनिटर के साथ मार्केट में आया एयर प्यूरीफायर, जानें कीमत 

#AQI #AirPollution #DelhiPollution

https://t.co/6DL0Idw6bR","AirPurifier AQI मॉनिटर के साथ मार्केट में आया एयर प्यूरीफायर जानें कीमत 

AQI AirPollution DelhiPollution

httpstcoDLIdwbR","['airpurifier', 'aqi', 'म', 'न', 'टर', 'क', 'स', 'थ', 'म', 'र', 'क', 'ट', 'म', 'आय', 'एयर', 'प', 'य', 'र', 'फ', 'यर', 'ज', 'न', 'क', 'मत', 'aqi', 'airpollution', 'delhipollution', 'httpstcodlidwbr']","['airpurifier', 'aqi', 'म', 'न', 'टर', 'क', 'स', 'थ', 'म', 'र', 'क', 'ट', 'म', 'आय', 'एयर', 'प', 'य', 'र', 'फ', 'यर', 'ज', 'न', 'क', 'मत', 'aqi', 'airpollution', 'delhipollution', 'httpstcodlidwbr']","['airpurifi', 'aqi', 'म', 'न', 'टर', 'क', 'स', 'थ', 'म', 'र', 'क', 'ट', 'म', 'आय', 'एयर', 'प', 'य', 'र', 'फ', 'यर', 'ज', 'न', 'क', 'मत', 'aqi', 'airpollut', 'delhipollut', 'httpstcodlidwbr']","['airpurifier', 'aqi', 'म', 'न', 'टर', 'क', 'स', 'थ', 'म', 'र', 'क', 'ट', 'म', 'आय', 'एयर', 'प', 'य', 'र', 'फ', 'यर', 'ज', 'न', 'क', 'मत', 'aqi', 'airpollution', 'delhipollution', 'httpstcodlidwbr']"
457,RT @policy_circle: The world leaders assembled in Egypt for #COP27 must take notice of the 7 million deaths every year caused by #airpollut…,RT policycircle The world leaders assembled in Egypt for COP must take notice of the  million deaths every year caused by airpollut…,"['rt', 'policycircle', 'the', 'world', 'leaders', 'assembled', 'in', 'egypt', 'for', 'cop', 'must', 'take', 'notice', 'of', 'the', 'million', 'deaths', 'every', 'year', 'caused', 'by', 'airpollut', '']","['rt', 'policycircle', 'world', 'leaders', 'assembled', 'egypt', 'cop', 'must', 'take', 'notice', 'million', 'deaths', 'every', 'year', 'caused', 'airpollut', '']","['rt', 'policycircl', 'world', 'leader', 'assembl', 'egypt', 'cop', 'must', 'take', 'notic', 'million', 'death', 'everi', 'year', 'caus', 'airpollut', '']","['rt', 'policycircle', 'world', 'leader', 'assembled', 'egypt', 'cop', 'must', 'take', 'notice', 'million', 'death', 'every', 'year', 'caused', 'airpollut', '']"
458,"RT @AwazThevoice: AQI improves, Noida schools to reopen 

#AQI #AirPollution #noidaAQI #AwazTheVoice 

https://t.co/XuNAkG0aSe","RT AwazThevoice AQI improves Noida schools to reopen 

AQI AirPollution noidaAQI AwazTheVoice 

httpstcoXuNAkGaSe","['rt', 'awazthevoice', 'aqi', 'improves', 'noida', 'schools', 'to', 'reopen', 'aqi', 'airpollution', 'noidaaqi', 'awazthevoice', 'httpstcoxunakgase']","['rt', 'awazthevoice', 'aqi', 'improves', 'noida', 'schools', 'reopen', 'aqi', 'airpollution', 'noidaaqi', 'awazthevoice', 'httpstcoxunakgase']","['rt', 'awazthevoic', 'aqi', 'improv', 'noida', 'school', 'reopen', 'aqi', 'airpollut', 'noidaaqi', 'awazthevoic', 'httpstcoxunakgas']","['rt', 'awazthevoice', 'aqi', 'improves', 'noida', 'school', 'reopen', 'aqi', 'airpollution', 'noidaaqi', 'awazthevoice', 'httpstcoxunakgase']"
459,RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,RT ANI Punjab  Thick layer of smog envelops parts of Bathinda amid AirPollution httpstcogjRtqsnGX,"['rt', 'ani', 'punjab', 'thick', 'layer', 'of', 'smog', 'envelops', 'parts', 'of', 'bathinda', 'amid', 'airpollution', 'httpstcogjrtqsngx']","['rt', 'ani', 'punjab', 'thick', 'layer', 'smog', 'envelops', 'parts', 'bathinda', 'amid', 'airpollution', 'httpstcogjrtqsngx']","['rt', 'ani', 'punjab', 'thick', 'layer', 'smog', 'envelop', 'part', 'bathinda', 'amid', 'airpollut', 'httpstcogjrtqsngx']","['rt', 'ani', 'punjab', 'thick', 'layer', 'smog', 'envelops', 'part', 'bathinda', 'amid', 'airpollution', 'httpstcogjrtqsngx']"
460,"@hackney_cycling A deviously misleading way to present the data. It clearly says ""compared to the external control sites without LTN implementation."" It does not say LTNs reduce #airpollution on main roads receiving traffic displaced by LTNs because they don't! 
@hold_bag @personasasa @niamhck https://t.co/1b4RCVtH5r","hackneycycling A deviously misleading way to present the data It clearly says compared to the external control sites without LTN implementation It does not say LTNs reduce airpollution on main roads receiving traffic displaced by LTNs because they dont 
holdbag personasasa niamhck httpstcobRCVtHr","['hackneycycling', 'a', 'deviously', 'misleading', 'way', 'to', 'present', 'the', 'data', 'it', 'clearly', 'says', 'compared', 'to', 'the', 'external', 'control', 'sites', 'without', 'ltn', 'implementation', 'it', 'does', 'not', 'say', 'ltns', 'reduce', 'airpollution', 'on', 'main', 'roads', 'receiving', 'traffic', 'displaced', 'by', 'ltns', 'because', 'they', 'dont', 'holdbag', 'personasasa', 'niamhck', 'httpstcobrcvthr']","['hackneycycling', 'deviously', 'misleading', 'way', 'present', 'data', 'clearly', 'says', 'compared', 'external', 'control', 'sites', 'without', 'ltn', 'implementation', 'say', 'ltns', 'reduce', 'airpollution', 'main', 'roads', 'receiving', 'traffic', 'displaced', 'ltns', 'dont', 'holdbag', 'personasasa', 'niamhck', 'httpstcobrcvthr']","['hackneycycl', 'devious', 'mislead', 'way', 'present', 'data', 'clearli', 'say', 'compar', 'extern', 'control', 'site', 'without', 'ltn', 'implement', 'say', 'ltn', 'reduc', 'airpollut', 'main', 'road', 'receiv', 'traffic', 'displac', 'ltn', 'dont', 'holdbag', 'personasasa', 'niamhck', 'httpstcobrcvthr']","['hackneycycling', 'deviously', 'misleading', 'way', 'present', 'data', 'clearly', 'say', 'compared', 'external', 'control', 'site', 'without', 'ltn', 'implementation', 'say', 'ltns', 'reduce', 'airpollution', 'main', 'road', 'receiving', 'traffic', 'displaced', 'ltns', 'dont', 'holdbag', 'personasasa', 'niamhck', 'httpstcobrcvthr']"
461,"The world leaders assembled in Egypt for #COP27 must take notice of the 7 million deaths every year caused by #airpollution and #climatechange. #extremeweather #globalwarming #carbonemissions
https://t.co/uAEDGATzjU","The world leaders assembled in Egypt for COP must take notice of the  million deaths every year caused by airpollution and climatechange extremeweather globalwarming carbonemissions
httpstcouAEDGATzjU","['the', 'world', 'leaders', 'assembled', 'in', 'egypt', 'for', 'cop', 'must', 'take', 'notice', 'of', 'the', 'million', 'deaths', 'every', 'year', 'caused', 'by', 'airpollution', 'and', 'climatechange', 'extremeweather', 'globalwarming', 'carbonemissions', 'httpstcouaedgatzju']","['world', 'leaders', 'assembled', 'egypt', 'cop', 'must', 'take', 'notice', 'million', 'deaths', 'every', 'year', 'caused', 'airpollution', 'climatechange', 'extremeweather', 'globalwarming', 'carbonemissions', 'httpstcouaedgatzju']","['world', 'leader', 'assembl', 'egypt', 'cop', 'must', 'take', 'notic', 'million', 'death', 'everi', 'year', 'caus', 'airpollut', 'climatechang', 'extremeweath', 'globalwarm', 'carbonemiss', 'httpstcouaedgatzju']","['world', 'leader', 'assembled', 'egypt', 'cop', 'must', 'take', 'notice', 'million', 'death', 'every', 'year', 'caused', 'airpollution', 'climatechange', 'extremeweather', 'globalwarming', 'carbonemissions', 'httpstcouaedgatzju']"
462,"RT @fbdcitizens: सेक्टर 19 वर्धमान मॉल के बाद ऐसे पॉल्युशन कम किया जाता है!

 #Faridabad #Pollution #AQI #MCF #AirPollution https://t.co/x9…","RT fbdcitizens सेक्टर  वर्धमान मॉल के बाद ऐसे पॉल्युशन कम किया जाता है

 Faridabad Pollution AQI MCF AirPollution httpstcox…","['rt', 'fbdcitizens', 'स', 'क', 'टर', 'वर', 'धम', 'न', 'म', 'ल', 'क', 'ब', 'द', 'ऐस', 'प', 'ल', 'य', 'शन', 'कम', 'क', 'य', 'ज', 'त', 'ह', 'faridabad', 'pollution', 'aqi', 'mcf', 'airpollution', 'httpstcox', '']","['rt', 'fbdcitizens', 'स', 'क', 'टर', 'वर', 'धम', 'न', 'म', 'ल', 'क', 'ब', 'द', 'ऐस', 'प', 'ल', 'य', 'शन', 'कम', 'क', 'य', 'ज', 'त', 'ह', 'faridabad', 'pollution', 'aqi', 'mcf', 'airpollution', 'httpstcox', '']","['rt', 'fbdcitizen', 'स', 'क', 'टर', 'वर', 'धम', 'न', 'म', 'ल', 'क', 'ब', 'द', 'ऐस', 'प', 'ल', 'य', 'शन', 'कम', 'क', 'य', 'ज', 'त', 'ह', 'faridabad', 'pollut', 'aqi', 'mcf', 'airpollut', 'httpstcox', '']","['rt', 'fbdcitizens', 'स', 'क', 'टर', 'वर', 'धम', 'न', 'म', 'ल', 'क', 'ब', 'द', 'ऐस', 'प', 'ल', 'य', 'शन', 'कम', 'क', 'य', 'ज', 'त', 'ह', 'faridabad', 'pollution', 'aqi', 'mcf', 'airpollution', 'httpstcox', '']"
463,"RT @DrRanisharma21: Where is grap, improvement? We r living in gas chamber @ArvindKejriwal @AapKaGopalRai @sunitanar @CPCB_OFFICIAL @narend…",RT DrRanisharma Where is grap improvement We r living in gas chamber ArvindKejriwal AapKaGopalRai sunitanar CPCBOFFICIAL narend…,"['rt', 'drranisharma', 'where', 'is', 'grap', 'improvement', 'we', 'r', 'living', 'in', 'gas', 'chamber', 'arvindkejriwal', 'aapkagopalrai', 'sunitanar', 'cpcbofficial', 'narend', '']","['rt', 'drranisharma', 'grap', 'improvement', 'r', 'living', 'gas', 'chamber', 'arvindkejriwal', 'aapkagopalrai', 'sunitanar', 'cpcbofficial', 'narend', '']","['rt', 'drranisharma', 'grap', 'improv', 'r', 'live', 'ga', 'chamber', 'arvindkejriw', 'aapkagopalrai', 'sunitanar', 'cpcboffici', 'narend', '']","['rt', 'drranisharma', 'grap', 'improvement', 'r', 'living', 'gas', 'chamber', 'arvindkejriwal', 'aapkagopalrai', 'sunitanar', 'cpcbofficial', 'narend', '']"
464,"No doubt about this ..

@ArvindKejriwal 

#Delhi #AirPollution #PollutionOnKejriwalGone #PollutionUpdate https://t.co/to4WoVC31t","No doubt about this 

ArvindKejriwal 

Delhi AirPollution PollutionOnKejriwalGone PollutionUpdate httpstcotoWoVCt","['no', 'doubt', 'about', 'this', 'arvindkejriwal', 'delhi', 'airpollution', 'pollutiononkejriwalgone', 'pollutionupdate', 'httpstcotowovct']","['doubt', 'arvindkejriwal', 'delhi', 'airpollution', 'pollutiononkejriwalgone', 'pollutionupdate', 'httpstcotowovct']","['doubt', 'arvindkejriw', 'delhi', 'airpollut', 'pollutiononkejriwalgon', 'pollutionupd', 'httpstcotowovct']","['doubt', 'arvindkejriwal', 'delhi', 'airpollution', 'pollutiononkejriwalgone', 'pollutionupdate', 'httpstcotowovct']"
